tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,outlet,handle,sentiment,sentiment_label
1885448282769375291,Fri Jan 31 22:01:15 +0000 2025,"#ÚLTIMAHORA | El presidente de Estados Unidos, Donald Trump, asegura que no permitirá la compra de petróleo a Venezuela. https://t.co/Niu6ERapZV",532,297,42,43225,144,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885446049466048815,Fri Jan 31 21:52:22 +0000 2025,"#ÚLTIMAHORA | El presidente de Estados Unidos, Donald Trump, impondrá aranceles a una amplia gama de importaciones incluyendo el petróleo, los metales y los chips en los próximos meses. https://t.co/069hg9eX9h",76,45,2,12054,209,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885441186594201853,Fri Jan 31 21:33:03 +0000 2025,"El funcionario estadounidense fue recibido en el Palacio de Miraflores, sede del Gobierno, por Maduro, cuyo tercer mandato no es reconocido por EE.UU., que considera al opositor Edmundo González Urrutia como el ""presidente electo"" del país suramericano. https://t.co/OWBKOZhegk",5,3,2,8005,277,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885439493634711961,Fri Jan 31 21:26:19 +0000 2025,"El Gobierno de Donald Trump retoma la reconstrucción del muro fronterizo en la ciudad mexicana de Tijuana, después de ocho meses de que las obras estuvieran suspendidas.
https://t.co/CPEQVsZ8fW",21,19,0,10207,193,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885438970940563723,Fri Jan 31 21:24:15 +0000 2025,"#ÚLTIMAHORA | El presidente de Estados Unidos, Donald Trump, dice que ""por supuesto"" impondrá aranceles a los productos de la Unión Europea. https://t.co/QjrmzEId5E",224,146,34,35541,164,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885436404198478063,Fri Jan 31 21:14:03 +0000 2025,"VIDEO | Te contamos en 60 segundos cómo transcurrió el 31 de enero en América.
Toda la información en Efeservicios: https://t.co/gFbBZhqQJA https://t.co/bzPb2ZAgza",6,2,1,8037,163,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885432446532882911,Fri Jan 31 20:58:19 +0000 2025,"La NASA lanzará el próximo 27 de febrero su nuevo telescopio SPHEREx, con el objetivo de crear el mapa del cielo más colorido y completo de la historia.
https://t.co/XjodLszMcZ",10,0,0,7132,176,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885430689903841658,Fri Jan 31 20:51:20 +0000 2025,"El grupo apostólico de origen peruano Sodalicio de Vida Cristiana (SVC) acepta su disolución por el papa Francisco y pide perdón a las víctimas de abusos denunciados contra varios de sus miembros, incluido su fundador Luis Fernando Figari. 
https://t.co/8NCXWndgEK",252,137,14,18158,264,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885429190188527635,Fri Jan 31 20:45:23 +0000 2025,"Vox expulsa de su grupo en Castilla y León a dos parlamentarios que exigían primarias.

https://t.co/1Nsgoyi21j https://t.co/8XB8CBXLnK",12,10,2,8810,135,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885426913247658141,Fri Jan 31 20:36:20 +0000 2025,"El Gobierno de EE.UU. insiste en que considera ""inaceptable"" que el canal de Panamá esté ""controlado"" por compañías chinas, a pesar de que no existen pruebas que respalden esta afirmación.
https://t.co/ggu4Y3ilG2",40,31,9,10547,212,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885426350413983827,Fri Jan 31 20:34:06 +0000 2025,"#ÚLTIMAHORA | Indra compra el 89,7 % de Hispasat a Redeia por 725 millones de euros. https://t.co/uPjIgCS57e",7,7,0,8388,108,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885421653800206611,Fri Jan 31 20:15:26 +0000 2025,"La Casa Blanca dice que EE.UU. sigue en pie el plan de imponer un 25 % de aranceles sobre México y Canadá, y un 10 % sobre China, desde este sábado 1 de febrero, una acción que podría afectar el comercio global. 
https://t.co/4Z6wlJCMlW",13,9,3,7435,236,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885421442042339346,Fri Jan 31 20:14:35 +0000 2025,VIDEO | El Brexit cumple cinco años sin festejos y con incertidumbres sobre el futuro. https://t.co/f7xa8jk4Ml,10,4,0,7623,110,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.5574,negative
1885420502979613054,Fri Jan 31 20:10:51 +0000 2025,"La Cámara Baja del Parlamento alemán rechazó este viernes por un estrecho margen un polémico proyecto de ley para restringir la migración impulsado por la oposición conservadora y que contaba con el apoyo por la ultraderecha.

https://t.co/Z2kESnw0Iz",8,3,1,6441,250,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885420377267949795,Fri Jan 31 20:10:22 +0000 2025,"El primero de dos vuelos con migrantes hondureños deportados de EE.UU. en aviones militares llega a La Lima, norte de Honduras y es recibido por autoridades del Gobierno que preside Xiomara Castro.
https://t.co/bbTV9jAvsW",9,7,0,6472,221,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885416217126510627,Fri Jan 31 19:53:50 +0000 2025,"La película 'Atropia' recibe el gran premio del jurado del Festival de Sundance 2025 en la selección de drama estadounidense, mientras que la india 'Sabar Bonda' logra el mismo galardón en la competencia de cine mundial.
https://t.co/PkhbWhaxnK",2,0,0,6196,244,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.4939,positive
1885415853199364449,Fri Jan 31 19:52:23 +0000 2025,"#ÚLTIMAHORA | Nicolás Maduro recibe al enviado especial del presidente de EE.UU., Donald Trump, y plantea una ""agenda cero"". https://t.co/vSs5gb0pKr",73,46,6,21408,148,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885414794661871970,Fri Jan 31 19:48:11 +0000 2025,"Un muerto al saltar de un edificio en llamas en Basauri (Bizkaia) y cuatro personas rescatadas, una mujer con sus dos hijos y un varón.

https://t.co/kr87yoK0Uc https://t.co/O25eXRfgHn",1,0,0,6122,184,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885413583342748138,Fri Jan 31 19:43:22 +0000 2025,"El principal candidato para reemplazar a Justin Trudeau como primer ministro de Canadá, Mark Carney, dice que el país no va a ceder a las presiones del presidente de EE.UU., Donald Trump.
https://t.co/sij1ILLKJ4",80,48,2,8656,211,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885410560113569991,Fri Jan 31 19:31:21 +0000 2025,"Emmanuel 'Meme' del Real, tecladista y miembro de la banda mexicana Café Tacvba, emprende su carrera en solitario con el lanzamiento del sencillo 'Princesa'. https://t.co/6gkGcekuoy",3,1,0,6680,181,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885407288170529026,Fri Jan 31 19:18:21 +0000 2025,"Las autoridades de Colombia detienen a Beraldo Enrique Atencio Padilla, alias Chocolate, un jefe de la banda transnacional Tren de Aragua que está pedido en extradición por Venezuela acusado de ""homicidios selectivos"".
https://t.co/Kvw8zlrNYL",11,7,0,6956,242,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885406783717470235,Fri Jan 31 19:16:21 +0000 2025,Un solo controlador estaba a cargo del tráfico de aviones y helicópteros en el aeropuerto de Washington cuando ocurrió el accidente en el que fallecieron 67 personas. https://t.co/PuhNqVNHCz,14,10,3,7129,190,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885401502333690212,Fri Jan 31 18:55:21 +0000 2025,"La actriz española Karla Sofía Gascón, nominada a un Óscar por 'Emilia Pérez', cierra su cuenta en la red social X, a petición de su familia, y denuncia estar sometida a una ""campaña de odio y desinformación"" que no va a seguir consintiendo. https://t.co/FlbUIk1dDe",43,9,32,15707,265,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885400997582836100,Fri Jan 31 18:53:21 +0000 2025,"El secretario de Estado de EE.UU., Marco Rubio, inicia en Panamá un viaje que lo llevará también a El Salvador, Costa Rica, Guatemala y República Dominicana, países aliados de EE.UU. https://t.co/aBr0b9KLhD",22,12,0,6813,206,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885400256579318169,Fri Jan 31 18:50:24 +0000 2025,"El presidente de Colombia, Gustavo Petro, confirma una operación militar con la colaboración de la Fuerza Armada Nacional Bolivariana (FANB) para luchar contra el Ejército de Liberación Nacional (ELN) en la frontera con Venezuela. https://t.co/6F8uvbrJwl",33,20,3,7540,254,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885399741413937273,Fri Jan 31 18:48:22 +0000 2025,"Vinícius: Es «importante» entrar en la historia del Real Madrid, como Ronaldo y CR7.

https://t.co/ZoL9ZsW3Yy https://t.co/3CA2qAwfxb",8,2,0,6347,133,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885399737609711798,Fri Jan 31 18:48:21 +0000 2025,"La Oficina de Naciones Unidas para los DD.HH. pide al Gobierno de Nicaragua que revise las reformas que el Parlamento ha aprobado y que otorgan poder prácticamente absoluto al presidente Daniel Ortega y a su esposa, Rosario Murillo. 
https://t.co/1iNQW5pA8s",7,3,4,6461,257,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.34,positive
1885396031694631039,Fri Jan 31 18:33:37 +0000 2025,"La megacárcel símbolo de la ""guerra"" contra las pandillas del presidente Nayib Bukele en El Salvador cumple dos años conteniendo, según las autoridades, a los pandilleros ""más peligrosos"".
https://t.co/BLjhVb598D",15,6,2,7237,212,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885393957019926884,Fri Jan 31 18:25:22 +0000 2025,"Un herido grave al saltar de un edificio en llamas en Basauri (Bizkaia) y tres rescatados.

https://t.co/kr87yoK0Uc https://t.co/PgqgwEyfw0",9,8,1,12773,139,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,-0.3818,negative
1885393325160550478,Fri Jan 31 18:22:52 +0000 2025,#ÚLTIMAHORA | 'Atropia' y 'Sabar Bonda (Cactus Pears)' se coronan en el Festival de Sundance con el premio del jurado. https://t.co/gEhTUYjHsB,6,2,1,12398,142,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.4939,positive
1885391333826642372,Fri Jan 31 18:14:57 +0000 2025,#ÚLTIMAHORA | El polémico proyecto de ley para restringir la migración apoyado por la ultraderecha es rechazado en Cámara Baja alemana. https://t.co/yY5bWCEbjy,67,23,5,15034,159,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885388184516759687,Fri Jan 31 18:02:26 +0000 2025,"#FOTOGALERÍA | Política, cultura, deportes... 

Repaso a la actualidad informativa de la última semana desde el objetivo de los fotógrafos de EFE en el mundo. https://t.co/xjHSlgTaD3",0,2,0,6442,182,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885383900957950295,Fri Jan 31 17:45:25 +0000 2025,"México advierte de un costo estimado de 20.475 millones de dólares para cerca de 89 millones de familias en EE.UU. por el alza de precios, si se concretan los aranceles del 25 % que ha anunciado Donald Trump a productos mexicanos. https://t.co/QIG526dfNn",3,9,5,6539,254,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.34,positive
1885383292675121522,Fri Jan 31 17:43:00 +0000 2025,"ENTREVISTA | Coque Malla: ""No volvería a los Ronaldos ni a ese tipo de energía, ni podría ni quiero"".

Por Javier Herrero
(@jotaherrero)
https://t.co/1LGOmZilRj https://t.co/AbZazuqxJ0",1,0,0,6303,184,0,1,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885373872142180516,Fri Jan 31 17:05:34 +0000 2025,"El objetivo de la visita de Grenell es lograr que Venezuela, que no mantiene relaciones diplomáticas con EE.UU., acepte vuelos de deportación de migrantes indocumentados y conseguir la liberación de ciudadanos estadounidenses detenidos en el país. https://t.co/OWBKOZhegk",6,7,3,6902,271,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1885368033218019509,Fri Jan 31 16:42:22 +0000 2025,"Gavi renueva con el Barcelona hasta junio de 2030.

https://t.co/SaYoSfvQWO https://t.co/SGXetIKk1v",2,0,0,6108,99,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885365326017106431,Fri Jan 31 16:31:36 +0000 2025,VIDEO | La presión social de cientos de personas contra un desahucio en la Casa Orsola de Barcelona ha provocado que la comitiva judicial lo haya aplazado hasta la madrugada del martes. https://t.co/yqTcUIpKzO,7,4,1,6935,209,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.34,positive
1885364139138125902,Fri Jan 31 16:26:53 +0000 2025,"La Audiencia Nacional procesa a cinco exjefes etarras por el atentado contra el concejal del PP en San Sebastián Gregorio Ordóñez, del que se han cumplido 30 años.

https://t.co/sYOZFU007u https://t.co/sWpnwn5VWi",11,1,1,5800,212,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885359741741748586,Fri Jan 31 16:09:25 +0000 2025,#ÚLTIMAHORA | La Audiencia Nacional procesa a cinco exjefes etarras por el crimen de Gregorio Ordóñez. https://t.co/KdcamPWWVg,152,43,11,30397,126,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885355481251627302,Fri Jan 31 15:52:29 +0000 2025,#ÚLTIMAHORA | Nueve países se comprometen al arresto de Netanyahu y prevenir la provisión de armas a Israel. https://t.co/CB6xCVy9rz,4491,1545,138,183855,132,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885353437019111648,Fri Jan 31 15:44:22 +0000 2025,"¿Cómo funciona el comité del Parlamento Europeo que abordará la denuncia contra Toni Comín?

https://t.co/uhvkmHYgvQ https://t.co/eljMBIM19d",3,2,0,5821,140,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885344727932793005,Fri Jan 31 15:09:45 +0000 2025,"#ÚLTIMAHORA | Richard Grenell, enviado especial del presidente de EE.UU., Donald Trump, se reúne este viernes en Venezuela con Nicolás Maduro, según el canal CNN. https://t.co/CcJLi3qP7k",220,146,30,34781,186,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885343874681377008,Fri Jan 31 15:06:22 +0000 2025,"ENTREVISTA | Kapo sobre su éxito: exploré mucho tiempo para lograr lo que quería mostrarle a la gente. 

✍️ Jorge Gil Ángel. 
https://t.co/UuUYW98QWn",0,2,0,6423,149,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885321388921077939,Fri Jan 31 13:37:01 +0000 2025,"Las administraciones públicas españolas, salvo las locales, acumulan un déficit de 29.411 millones de euros en los once primeros meses de 2024.

Es una cifra un 1,9 % superior, debido al impacto de las  ayudas de la dana.

https://t.co/MiW1MJuXp5 https://t.co/M7bCyofU1h",6,1,1,6456,270,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.5423,positive
1885321128085684608,Fri Jan 31 13:35:59 +0000 2025,"Parte de la cúpula fiscal pide al fiscal general su renuncia por no responder al juez en el Tribunal Supremo.

https://t.co/bJrCJc9UDZ https://t.co/u2jKgam0lH",13,3,4,6406,158,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.1779,positive
1885318379625390094,Fri Jan 31 13:25:03 +0000 2025,"VIDEO I La Guardia Civil ha desarticulado un violento grupo criminal que asaltaba viviendas de lujo en España. Se le atribuyen al menos 16 robos por valor de unos 10 millones de euros.

📹Imágenes: Guardia Civil https://t.co/qXVkRENABC",20,11,0,8848,234,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.25,negative
1885315004888441247,Fri Jan 31 13:11:39 +0000 2025,"El Gobierno aprobará próximamente un decreto con entregas a cuenta a las comunidades autónomas.

https://t.co/L1Z3hSSUEl https://t.co/h3P1zvScWD",4,3,0,5532,144,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885314634736971950,Fri Jan 31 13:10:11 +0000 2025,"Egipto confirma que hoy abre el paso de Rafah que conecta con Gaza para el traslado de heridos.

https://t.co/ZM9k5kqAc4",13,7,1,5633,120,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885309478372773937,Fri Jan 31 12:49:41 +0000 2025,"Los 50 años del cubo de Rubik, obra de diseño convertida en juguete matemático e icono pop.

El húngaro Erno Rubik buscaba un diseño en el que volcar su interés por las formas tridimensionales cuando ideó unos bloques unidos por gomas y clips.

https://t.co/CmtN5GZsxb https://t.co/UhhMXOH1DE",4,6,0,5727,292,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1885307832188211209,Fri Jan 31 12:43:09 +0000 2025,"Juanma Moreno, designado candidato del Partido Popular Europeo a presidir el Comité Europeo de las Regiones.

https://t.co/agLPPCTZQ7 https://t.co/RxHbKZhwy9",4,1,1,5430,157,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.4215,positive
1895617691194413534,Fri Feb 28 23:30:51 +0000 2025,"Después del enfrentamiento entre Trump y Zelenski hubo un intento de reconducir la cita, pero fracasó.
https://t.co/LelNNXAV3f",17,11,0,11133,126,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895614518094676333,Fri Feb 28 23:18:14 +0000 2025,"#ÚLTIMAHORA | 'Emilia Pérez', la gran ganadora de los premios César con siete galardones. https://t.co/bBWDBfb3CA",24,10,6,18234,113,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895614195036778725,Fri Feb 28 23:16:57 +0000 2025,"#ÚLTIMAHORA | El presidente de Ucrania, Volodímir Zelenski, dice que tiene ""respeto"" por el mandatario estadounidense, Donald Trump, pero evita disculparse. https://t.co/hHUDdidT3N",152,46,30,19553,180,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895613585600233623,Fri Feb 28 23:14:32 +0000 2025,"#ÚLTIMAHORA | El presidente de Uruguay, Luis Lacalle Pou, se despide arropado por sus seguidores: ""Por supuesto que lo volvería a vivir"". https://t.co/IjeXk8TlMZ",73,20,3,16776,161,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895607735523426372,Fri Feb 28 22:51:17 +0000 2025,"#ÚLTIMAHORA | Trump dice que, para volver al diálogo, Zelenski debe hablar de paz y evitar las críticas a Putin. https://t.co/rdSqJibtmt",95,58,34,32945,136,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895605570205598131,Fri Feb 28 22:42:41 +0000 2025,#ÚLTIMAHORA | La española Elena López Riera gana el premio César al mejor cortometraje documental. https://t.co/9O2ug2nNF6,87,23,2,20171,122,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895604324811882513,Fri Feb 28 22:37:44 +0000 2025,"""Creo que todos hemos tenido razón al ayudar a Ucrania y sancionar a Rusia hace tres años y al continuar haciéndolo. Y cuando digo nosotros, son Estados Unidos, los europeos, los canadienses, los japonenes y algunos más"", insistió el francés.
https://t.co/DCtI6jtQKb https://t.co/6iHaazpd1d",93,24,17,16460,290,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895601017237950903,Fri Feb 28 22:24:35 +0000 2025,"El Gobierno de Nicaragua que preside Daniel Ortega y Rosario Murillo anuncia su retiro de la Organización Internacional del Trabajo y de la Organización Internacional para las Migraciones.
https://t.co/T4mgc5eTRz",12,15,4,10300,212,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895596104311586842,Fri Feb 28 22:05:04 +0000 2025,"#ÚLTIMAHORA | El gobernador de la provincia de Buenos Aires dice que el presidente argentino, Javier Milei, ""avanza con el sueño autoritario de intervenir una provincia"". https://t.co/p3FPqGomr7",17,5,4,9929,194,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895595733702557849,Fri Feb 28 22:03:36 +0000 2025,"El presidente de Brasil, Luiz Inácio Lula da Silva, designa como ministra de Relaciones Institucionales a la diputada Gleisi Hoffmann, actual presidenta del Partido de los Trabajadores (PT).
https://t.co/BfnnKVO34u",9,3,1,8851,214,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895593878964867163,Fri Feb 28 21:56:13 +0000 2025,"#ÚLTIMAHORA | El presidente de Francia, Emmanuel Macron: ""Si hay alguien que juega a la Tercera Guerra Mundial se llama Vladímir Putin"". https://t.co/RnLF2t2c22",8169,2534,361,306415,160,1,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895591418212577664,Fri Feb 28 21:46:27 +0000 2025,"El presidente de Argentina, Javier Milei, le pide al gobernador de la provincia de Buenos Aires, el peronista Axel Kicillof, que renuncie a su cargo.
https://t.co/IlRsQCGFpq",23,11,3,11462,173,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895590950505980415,Fri Feb 28 21:44:35 +0000 2025,"VIDEO | Trump, visiblemente enfadado, le dijo a Zelenski que Ucrania ""está en muchos problemas"" y advirtió que ""va a ser difícil hacer un trato porque las actitudes deben cambiar"". https://t.co/QZMQQvJG8n",13,5,1,7738,204,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895585677028278307,Fri Feb 28 21:23:38 +0000 2025,"Los cuatro conciertos que Shakira dio en su natal Colombia en las últimas dos semanas tuvieron un impacto económico de 206.000 millones de pesos (unos 49,6 millones de dólares).
https://t.co/ruVECHMZC4 https://t.co/ixom1g2SE5",9,3,1,8953,225,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895584350734782678,Fri Feb 28 21:18:22 +0000 2025,"Microsoft cerrará Skype, la aplicación de mensajería de texto y voz, en mayo y reemplazará la plataforma con la versión gratuita de Microsoft Teams.
https://t.co/jncYMNTYld https://t.co/Crhj38JONh",23,17,2,10778,196,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895582773060206739,Fri Feb 28 21:12:05 +0000 2025,"Europa arropa a Zelenski tras el enfrentamietno verbal con Trump: «Ucrania no está sola». 

https://t.co/DCtI6jtQKb",846,310,140,28314,115,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1895582076570681505,Fri Feb 28 21:09:19 +0000 2025,"La presidenta de México, Claudia Sheinbaum, recuerda que faltan tres días para llegar al límite de tiempo que dio Trump para evitar los aranceles del 25 % a productos mexicanos y confía en lograr un acuerdo.
https://t.co/EBlQtz3Rn5",12,6,0,8604,231,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895580340506255774,Fri Feb 28 21:02:26 +0000 2025,VIDEO | Liberan a cientos de presos fueron liberados de diferentes centros penitenciarios de Filipinas en consonancia con el plan del Gobierno para descongestionar las superpobladas celdas de todo el país. https://t.co/V3D06InEFl,8,1,2,11601,229,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895579046412685640,Fri Feb 28 20:57:17 +0000 2025,"El fiscal general de México, Alejandro Gertz Manero, asegura que los 29 narcotraficantes trasladados el jueves a Estados Unidos fueron entregados y no extraditados, pues la operación se hizo de acuerdo a la Ley de Seguridad Nacional. https://t.co/I10CJQV31A https://t.co/0XsCa2a96I",4,4,1,8721,281,0,0,2,EFEnoticias,Agencia EFE,EFEnoticias,-0.296,negative
1895578306767896621,Fri Feb 28 20:54:21 +0000 2025,"Argentina implementa un sistema que obliga a las empresas que brindan el servicio de cobro con tarjeta de débito a los comercios a ofrecer la opción de realizar pagos en dólares, medida que será opcional para los vendedores. https://t.co/S78GVovjPN",3,3,0,8014,248,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
1895578169903890872,Fri Feb 28 20:53:48 +0000 2025,VIDEO | El Gobierno rumano supera una moción de censura de los ultranacionalistas. https://t.co/TtR7VWoRtR,8,0,1,8302,106,0,0,1,EFEnoticias,Agencia EFE,EFEnoticias,0.0,neutral
